epoch,step,train_loss,val_loss
0,3499,0.007644252385944128,
0,3549,0.007630123756825924,
0,3599,0.0076126051135361195,
0,3649,0.007625997066497803,
0,3699,0.0075478400103747845,
0,3749,0.007412251550704241,
0,3799,0.007509390823543072,
0,3849,0.007616754621267319,
0,3899,0.007345343939960003,
0,3949,0.007399930618703365,
0,3999,0.007292790338397026,
0,4049,0.0073236338794231415,
0,4099,0.0072464719414711,
0,4149,0.007267518434673548,
0,4199,0.0070975590497255325,
0,4249,0.007153582759201527,
0,4299,0.007137142587453127,
0,4349,0.0070842960849404335,
0,4399,0.007084973622113466,
0,4449,0.007143187336623669,
0,4499,0.007057235576212406,
0,4549,0.00702363345772028,
0,4577,,0.007070962339639664
1,4599,0.006990402936935425,
1,4649,0.007091213949024677,
1,4699,0.006881408859044313,
1,4749,0.007047310471534729,
1,4799,0.007050666958093643,
1,4849,0.006883089896291494,
1,4899,0.006893966346979141,
1,4949,0.006905372720211744,
1,4999,0.007143587805330753,
1,5049,0.006860874593257904,
1,5099,0.0068556503392755985,
1,5149,0.006774003151804209,
1,5199,0.00654857512563467,
1,5249,0.006512456573545933,
1,5299,0.0062176501378417015,
1,5349,0.00553561095148325,
1,5399,0.0056115505285561085,
1,5449,0.005444251000881195,
1,5499,0.005662267562001944,
1,5549,0.005651313811540604,
1,5599,0.00564421433955431,
1,5649,0.0055364398285746574,
1,5699,0.005589299835264683,
1,5749,0.00572996586561203,
1,5799,0.005714873783290386,
1,5849,0.005494731478393078,
1,5899,0.00564439594745636,
1,5949,0.005831024143844843,
1,5999,0.005597839131951332,
1,6049,0.005442066118121147,
1,6099,0.005627715028822422,
1,6149,0.0056024095974862576,
1,6199,0.005663683637976646,
1,6249,0.0055192154832184315,
1,6299,0.0056078992784023285,
1,6349,0.005595957860350609,
1,6399,0.005496690049767494,
1,6449,0.005771011579781771,
1,6499,0.005682093091309071,
1,6549,0.00557353813201189,
1,6599,0.005822363309562206,
1,6649,0.005496598314493895,
1,6699,0.005136427003890276,
1,6749,0.004983664955943823,
1,6799,0.004942320752888918,
1,6849,0.004830243065953255,
1,6899,0.004959047771990299,
1,6949,0.005027763545513153,
1,6999,0.004809720441699028,
1,7049,0.00488399900496006,
1,7099,0.004969293251633644,
1,7149,0.004962099716067314,
1,7199,0.0048968899063766,
1,7249,0.004952575545758009,
1,7299,0.004919623024761677,
1,7349,0.005038146860897541,
1,7399,0.005049869883805513,
1,7449,0.004984826315194368,
1,7499,0.0050152624025940895,
1,7549,0.005117002408951521,
1,7599,0.0049965875223279,
1,7649,0.005038030445575714,
1,7699,0.005115767940878868,
1,7749,0.005034028552472591,
1,7799,0.005132995545864105,
1,7849,0.0050255414098501205,
1,7899,0.005091743543744087,
1,7949,0.005112573504447937,
1,7999,0.005022520199418068,
1,8049,0.005130269564688206,
1,8099,0.005004494916647673,
1,8149,0.005078469403088093,
1,8199,0.004996369127184153,
1,8249,0.004972588736563921,
1,8299,0.004975684452801943,
1,8349,0.00498998025432229,
1,8399,0.004772746469825506,
1,8449,0.004927989095449448,
1,8499,0.005048373248428106,
1,8549,0.004933743737637997,
1,8599,0.005038203671574593,
1,8649,0.004954448901116848,
1,8699,0.0051236338913440704,
1,8749,0.004924893379211426,
1,8799,0.004959172569215298,
1,8849,0.005022566765546799,
1,8899,0.004927397705614567,
1,8949,0.005218025296926498,
1,8999,0.00608055479824543,
1,9049,0.0062012821435928345,
1,9099,0.006267214193940163,
1,9149,0.006168495863676071,
1,9155,,0.006246555130928755
2,9199,0.0062794191762804985,
2,9249,0.006117931567132473,
2,9299,0.006035113241523504,
2,9349,0.006066435016691685,
2,9399,0.0061009954661130905,
2,9449,0.00605736393481493,
2,9499,0.005933203734457493,
2,9549,0.005928602535277605,
2,9599,0.00589896272867918,
2,9649,0.005930203013122082,
2,9699,0.005967212375253439,
2,9749,0.005867626052349806,
2,9799,0.005844677798449993,
2,9849,0.005889673717319965,
2,9899,0.0059807319194078445,
2,9949,0.0059136091731488705,
2,9999,0.005905810743570328,
2,10049,0.00600077910348773,
2,10099,0.00584710668772459,
2,10149,0.005813644267618656,
2,10199,0.005868623964488506,
2,10249,0.005757942330092192,
2,10299,0.005848409608006477,
2,10349,0.005714790895581245,
2,10399,0.005692054983228445,
2,10449,0.005874973721802235,
2,10499,0.0056494418531656265,
2,10549,0.005620080977678299,
2,10599,0.005802770145237446,
2,10649,0.006016994826495647,
2,10699,0.005787568166851997,
2,10749,0.005752646364271641,
2,10799,0.005819874815642834,
2,10849,0.005824822932481766,
2,10899,0.005868004634976387,
2,10949,0.0059058452025055885,
2,10999,0.005735049489885569,
2,11049,0.005768808536231518,
2,11099,0.005901690572500229,
2,11149,0.005682166665792465,
2,11199,0.0057313814759254456,
2,11249,0.005737802013754845,
2,11299,0.005688406061381102,
2,11349,0.005642212927341461,
2,11399,0.005801844876259565,
2,11449,0.005518974736332893,
2,11499,0.005750393494963646,
2,11549,0.005688879638910294,
2,11599,0.0057475510984659195,
2,11649,0.005614417605102062,
2,11699,0.005831982009112835,
2,11749,0.005601235665380955,
2,11799,0.005697351414710283,
2,11849,0.00568936625495553,
2,11899,0.00573805021122098,
2,11949,0.0055714938789606094,
2,11999,0.005634405184537172,
2,12049,0.00563734769821167,
2,12099,0.0056054554879665375,
2,12149,0.0057007018476724625,
2,12199,0.005829252302646637,
2,12249,0.005622234661132097,
2,12299,0.005455897189676762,
2,12349,0.005691906902939081,
2,12399,0.00551943015307188,
2,12449,0.005670255050063133,
2,12499,0.005563979037106037,
2,12549,0.005688410252332687,
2,12599,0.005491867661476135,
2,12649,0.005523681640625,
2,12699,0.005521601997315884,
2,12749,0.005507676862180233,
2,12799,0.005517376586794853,
2,12849,0.005615404341369867,
2,12899,0.005574915092438459,
2,12949,0.005617073737084866,
2,12999,0.005636762361973524,
2,13049,0.005541931372135878,
2,13099,0.005522905848920345,
2,13149,0.0054263463243842125,
2,13199,0.005173365585505962,
2,13249,0.004978949204087257,
2,13299,0.005051610060036182,
2,13349,0.004528389312326908,
2,13399,0.00461403327062726,
2,13449,0.004660480190068483,
2,13499,0.004591162316501141,
2,13549,0.004616592079401016,
2,13599,0.004703314043581486,
2,13649,0.004686461761593819,
2,13699,0.0045373644679784775,
2,13733,,0.005007070489227772
3,13749,0.004726558458060026,
3,13799,0.004577135667204857,
3,13849,0.004606107249855995,
3,13899,0.004557427018880844,
3,13949,0.004603368230164051,
3,13999,0.004615610931068659,
3,14049,0.004752686712890863,
3,14099,0.004694795235991478,
3,14149,0.004477419424802065,
3,14199,0.004570119548588991,
3,14249,0.004571233876049519,
3,14299,0.004693313967436552,
3,14349,0.00459605548530817,
3,14399,0.004691057838499546,
3,14449,0.004633424803614616,
3,14499,0.004599591251462698,
3,14549,0.0045735156163573265,
3,14599,0.0044168815948069096,
3,14649,0.004532673861831427,
3,14699,0.004144339822232723,
3,14749,0.004059839062392712,
3,14799,0.004120263271033764,
3,14849,0.004239693284034729,
3,14899,0.004140638746321201,
3,14949,0.004162577912211418,
3,14999,0.004066956229507923,
3,15049,0.004060138948261738,
3,15099,0.004041601903736591,
3,15149,0.004081341437995434,
3,15199,0.003977939486503601,
3,15249,0.004213033244013786,
3,15299,0.004224591888487339,
3,15349,0.0041275047697126865,
3,15399,0.004137503914535046,
3,15449,0.004218692891299725,
3,15499,0.00413000350818038,
3,15549,0.0041313511319458485,
3,15599,0.004248651210218668,
3,15649,0.004255695268511772,
3,15699,0.004217739216983318,
3,15749,0.004148080945014954,
3,15799,0.004179342184215784,
3,15849,0.0041986857540905476,
3,15899,0.0042385016568005085,
3,15949,0.0043298713862895966,
3,15999,0.004331439733505249,
3,16049,0.00427129166200757,
3,16099,0.004084122367203236,
3,16149,0.004163122735917568,
3,16199,0.003979911096394062,
3,16249,0.004107360728085041,
3,16299,0.004109187051653862,
3,16349,0.004070146009325981,
3,16399,0.0040087271481752396,
3,16449,0.004093227908015251,
3,16499,0.004093967378139496,
3,16549,0.004001932218670845,
3,16599,0.004085445776581764,
3,16649,0.004069310147315264,
3,16699,0.00417748000472784,
3,16749,0.004075233358889818,
3,16799,0.004107861313968897,
3,16849,0.00446209404617548,
3,16899,0.004781100433319807,
3,16949,0.004762084688991308,
3,16999,0.005481385160237551,
3,17049,0.0052494509145617485,
3,17099,0.005265086889266968,
3,17149,0.004905465058982372,
3,17199,0.004897633101791143,
3,17249,0.00522112101316452,
3,17299,0.0052322084084153175,
3,17349,0.0049716392531991005,
3,17399,0.00500589981675148,
3,17449,0.004945255815982819,
3,17499,0.005013499408960342,
3,17549,0.004889275878667831,
3,17599,0.004942925181239843,
3,17649,0.004992609843611717,
3,17699,0.004926249384880066,
3,17749,0.005042373202741146,
3,17799,0.004838630557060242,
3,17849,0.0049667623825371265,
3,17899,0.005090782418847084,
3,17949,0.004933534190058708,
3,17999,0.004902364686131477,
3,18049,0.0048620752058923244,
3,18099,0.004924403969198465,
3,18149,0.004921145271509886,
3,18199,0.004890347830951214,
3,18249,0.004805669188499451,
3,18299,0.0048849028535187244,
3,18311,,0.004567990079522133
4,18349,0.004933787509799004,
4,18399,0.004871045704931021,
4,18449,0.005049273371696472,
4,18499,0.004914442077279091,
4,18549,0.0048595573753118515,
4,18599,0.0048475912772119045,
4,18649,0.00486751738935709,
4,18699,0.0048765381798148155,
4,18749,0.004815312102437019,
4,18799,0.004873664118349552,
4,18849,0.004874533042311668,
4,18899,0.005004208534955978,
4,18949,0.004947229754179716,
4,18999,0.0048987483605742455,
4,19049,0.005156307481229305,
4,19099,0.004900910425931215,
4,19149,0.004978184588253498,
4,19199,0.004841998219490051,
4,19249,0.00483686663210392,
4,19299,0.004889962263405323,
4,19349,0.004759501665830612,
4,19399,0.004740577191114426,
4,19449,0.0048785703256726265,
4,19499,0.004940439946949482,
4,19549,0.004901958629488945,
4,19599,0.004886111244559288,
4,19649,0.004710034467279911,
4,19699,0.004871831741183996,
4,19749,0.004847281612455845,
4,19799,0.004738663323223591,
4,19849,0.004919110331684351,
4,19899,0.004775102250277996,
4,19949,0.004884588997811079,
4,19999,0.004900423809885979,
4,20049,0.004839475266635418,
4,20099,0.004881184548139572,
4,20149,0.0047691636718809605,
4,20199,0.004870257340371609,
4,20249,0.004765244200825691,
4,20299,0.004932075273245573,
4,20349,0.004877838771790266,
4,20399,0.004816962871700525,
4,20449,0.0046625081449747086,
4,20499,0.004808520898222923,
4,20549,0.0047271717339754105,
4,20599,0.004790204577147961,
4,20649,0.004881836008280516,
4,20699,0.004798079840838909,
4,20749,0.004818206652998924,
4,20799,0.0047628628090023994,
4,20849,0.004727950319647789,
4,20899,0.004631395451724529,
4,20949,0.004726123996078968,
4,20999,0.004862171597778797,
4,21049,0.004811582155525684,
4,21099,0.004800569266080856,
4,21149,0.004645789507776499,
4,21199,0.004403776954859495,
4,21249,0.004154072608798742,
4,21299,0.004082520492374897,
4,21349,0.004078594036400318,
4,21399,0.004052262753248215,
4,21449,0.003982942551374435,
4,21499,0.003956113010644913,
4,21549,0.003974618390202522,
4,21599,0.004089765716344118,
4,21649,0.003978063352406025,
4,21699,0.003956551663577557,
4,21749,0.00406291987746954,
4,21799,0.003977883607149124,
4,21849,0.004132846370339394,
4,21899,0.004079791717231274,
4,21949,0.004075380973517895,
4,21999,0.004002818837761879,
4,22049,0.004099142737686634,
4,22099,0.003967507276684046,
4,22149,0.004034840036183596,
4,22199,0.004057702142745256,
4,22249,0.004101371392607689,
4,22299,0.004003896843641996,
4,22349,0.00410945899784565,
4,22399,0.004039195366203785,
4,22449,0.004211787600070238,
4,22499,0.004020343534648418,
4,22549,0.003909648861736059,
4,22599,0.003898809663951397,
4,22649,0.003927498124539852,
4,22699,0.0037581915967166424,
4,22749,0.00367254251614213,
4,22799,0.0037464930210262537,
4,22849,0.0037084799259901047,
4,22889,,0.004445753060281277
5,22899,0.0037239552475512028,
5,22949,0.003957959823310375,
5,22999,0.0037363460287451744,
5,23049,0.0036978190764784813,
5,23099,0.0037360608112066984,
5,23149,0.003720249980688095,
5,23199,0.003759846556931734,
5,23249,0.0037151568103581667,
5,23299,0.003769355360418558,
5,23349,0.003822623286396265,
5,23399,0.0037387374322861433,
5,23449,0.0037960645277053118,
5,23499,0.0038101354148238897,
5,23549,0.003730859374627471,
5,23599,0.003783943597227335,
5,23649,0.0037411460652947426,
5,23699,0.0038178428076207638,
5,23749,0.0036994486581534147,
5,23799,0.0037076047156006098,
5,23849,0.0037170869763940573,
5,23899,0.0036882509011775255,
5,23949,0.003785531735047698,
5,23999,0.0038466262631118298,
5,24049,0.0036497474648058414,
5,24099,0.003584709018468857,
5,24149,0.0036491903010755777,
5,24199,0.0036754393950104713,
5,24249,0.0036869929172098637,
5,24299,0.003808902809396386,
5,24349,0.003639714792370796,
5,24399,0.003732132026925683,
5,24449,0.003647135104984045,
5,24499,0.003683969145640731,
5,24549,0.00369476480409503,
5,24599,0.0037871776148676872,
5,24649,0.0036161066964268684,
5,24699,0.0036583885084837675,
5,24749,0.0036701662465929985,
5,24799,0.004174133762717247,
5,24849,0.0044966465793550014,
5,24899,0.004609029274433851,
5,24949,0.0047013526782393456,
5,24999,0.00465701799839735,
5,25049,0.004590641241520643,
5,25099,0.004630309529602528,
5,25149,0.004654296673834324,
5,25199,0.004478931427001953,
5,25249,0.0044986410066485405,
5,25299,0.004465422127395868,
5,25349,0.004694821313023567,
5,25399,0.004489201121032238,
5,25449,0.004465851932764053,
5,25499,0.004486600868403912,
5,25549,0.004464908968657255,
5,25599,0.004420150071382523,
5,25649,0.004506339784711599,
5,25699,0.004395552445203066,
5,25749,0.004400128498673439,
5,25799,0.0045060403645038605,
5,25849,0.004592712037265301,
5,25899,0.004496639594435692,
5,25949,0.004375274293124676,
5,25999,0.004395804367959499,
5,26049,0.0043355249799788,
5,26099,0.004439413547515869,
5,26149,0.004488490987569094,
5,26199,0.004257402382791042,
5,26249,0.004460569936782122,
5,26299,0.0046211956068873405,
5,26349,0.004407996777445078,
5,26399,0.0043642278760671616,
5,26449,0.004506137687712908,
5,26499,0.004497923422604799,
5,26549,0.004491974599659443,
5,26599,0.004488831385970116,
5,26649,0.004323786124587059,
5,26699,0.004406927619129419,
5,26749,0.004476543515920639,
5,26799,0.004544015042483807,
5,26849,0.004501046147197485,
5,26899,0.004379719495773315,
5,26949,0.004366263747215271,
5,26999,0.004248874261975288,
5,27049,0.004362618084996939,
5,27099,0.004446431994438171,
5,27149,0.004562431946396828,
5,27199,0.004480569623410702,
5,27249,0.004440801218152046,
5,27299,0.004484872333705425,
5,27349,0.004573548212647438,
5,27399,0.004559270106256008,
5,27449,0.004312208853662014,
5,27467,,0.004495915956795216
6,27499,0.0043752482160925865,
6,27549,0.004470787011086941,
6,27599,0.004438498523086309,
6,27649,0.004421511199325323,
6,27699,0.004427105188369751,
6,27749,0.0044062454253435135,
6,27799,0.004410881083458662,
6,27849,0.004418886266648769,
6,27899,0.0044375015422701836,
6,27949,0.004369700793176889,
6,27999,0.0044507477432489395,
6,28049,0.00450004730373621,
6,28099,0.0044013867154717445,
6,28149,0.0044668978080153465,
6,28199,0.0043238140642642975,
6,28249,0.00441311951726675,
6,28299,0.0045013767667114735,
6,28349,0.004394513554871082,
6,28399,0.004426244646310806,
6,28449,0.004330005031079054,
6,28499,0.004570536315441132,
6,28549,0.0045836372300982475,
6,28599,0.004544796422123909,
6,28649,0.004414658527821302,
6,28699,0.004383113235235214,
6,28749,0.004485115874558687,
6,28799,0.004546398296952248,
6,28849,0.004462311044335365,
6,28899,0.004475366324186325,
6,28949,0.004337909631431103,
6,28999,0.004431308247148991,
6,29049,0.004343649372458458,
6,29099,0.004147064872086048,
6,29149,0.004018700215965509,
6,29199,0.003910494968295097,
6,29249,0.003682133974507451,
6,29299,0.003758284030482173,
6,29349,0.0038357796147465706,
6,29399,0.0037674331106245518,
6,29449,0.003771210089325905,
6,29499,0.0037427330389618874,
6,29549,0.003702978603541851,
6,29599,0.0038694434333592653,
6,29649,0.0038499946240335703,
6,29699,0.0038202698342502117,
6,29749,0.003803932573646307,
6,29799,0.003721044398844242,
6,29849,0.0038566417060792446,
6,29899,0.003813565243035555,
6,29949,0.0036685678642243147,
6,29999,0.0037107381504029036,
6,30049,0.0037443458568304777,
6,30099,0.0038900133222341537,
6,30149,0.0037508623208850622,
6,30199,0.0038460134528577328,
6,30249,0.003931565210223198,
6,30299,0.0037473496049642563,
6,30349,0.0038149224128574133,
6,30399,0.003756661666557193,
6,30449,0.0036726268008351326,
6,30499,0.0036624912172555923,
6,30549,0.0035176726523786783,
6,30599,0.0035033340100198984,
6,30649,0.0035150800831615925,
6,30699,0.003468044102191925,
6,30749,0.0034956049639731646,
6,30799,0.0035585849545896053,
6,30849,0.003467180300503969,
6,30899,0.0035429364070296288,
6,30949,0.0034954033326357603,
6,30999,0.0034958713222295046,
6,31049,0.0034469980746507645,
6,31099,0.003428562544286251,
6,31149,0.0035365845542401075,
6,31199,0.0034000654704868793,
6,31249,0.003532643895596266,
6,31299,0.0034775342792272568,
6,31349,0.0035909349098801613,
6,31399,0.003574808593839407,
6,31449,0.003607795573771,
6,31499,0.003547823056578636,
6,31549,0.003563594538718462,
6,31599,0.0034851832315325737,
6,31649,0.003589512314647436,
6,31699,0.003429428208619356,
6,31749,0.0035409838892519474,
6,31799,0.0035561644472181797,
6,31849,0.0034804423339664936,
6,31899,0.0035776253789663315,
6,31949,0.0034919879399240017,
6,31999,0.003512869356200099,
6,32045,,0.004192186053842306
7,32049,0.0035562654957175255,
7,32099,0.003350728889927268,
7,32149,0.003435460850596428,
7,32199,0.0033438594546169043,
7,32249,0.0034289357718080282,
7,32299,0.00340864434838295,
7,32349,0.003382287221029401,
7,32399,0.003314212430268526,
7,32449,0.0033997485879808664,
7,32499,0.0033814588095992804,
7,32549,0.0033504669554531574,
7,32599,0.0033156725112348795,
7,32649,0.003296981565654278,
7,32699,0.0035229562781751156,
7,32749,0.003744516521692276,
7,32799,0.004272809252142906,
7,32849,0.0044137523509562016,
7,32899,0.0042442865669727325,
7,32949,0.004285708069801331,
7,32999,0.004190400242805481,
7,33049,0.004345165565609932,
7,33099,0.004278208594769239,
7,33149,0.00430832477286458,
7,33199,0.0042738583870232105,
7,33249,0.004151776432991028,
7,33299,0.0041036359034478664,
7,33349,0.004187889397144318,
7,33399,0.004250338301062584,
7,33449,0.004135319963097572,
7,33499,0.004100484773516655,
7,33549,0.004181480035185814,
7,33599,0.004148378502577543,
7,33649,0.004133219830691814,
7,33699,0.004194467328488827,
7,33749,0.0041673434898257256,
7,33799,0.0040552569553256035,
7,33849,0.004047440364956856,
7,33899,0.004103093408048153,
7,33949,0.004221143666654825,
7,33999,0.004266202449798584,
7,34049,0.004134287126362324,
7,34099,0.004120240919291973,
7,34149,0.0042182682082057,
7,34199,0.004105106927454472,
7,34249,0.00412832060828805,
7,34299,0.004044609144330025,
7,34349,0.004187006503343582,
7,34399,0.004148416221141815,
7,34449,0.00408776942640543,
7,34499,0.004234633408486843,
7,34549,0.004137883894145489,
7,34599,0.004220562521368265,
7,34649,0.004175237379968166,
7,34699,0.00415887963026762,
7,34749,0.00420332420617342,
7,34799,0.004200253169983625,
7,34849,0.004216464702039957,
7,34899,0.004198879934847355,
7,34949,0.004214487969875336,
7,34999,0.0041427528485655785,
7,35049,0.0041401684284210205,
7,35099,0.0040473067201673985,
7,35149,0.0042010582983493805,
7,35199,0.004157011862844229,
7,35249,0.004257590509951115,
7,35299,0.004190666601061821,
7,35349,0.004183718003332615,
7,35399,0.004357608500868082,
7,35449,0.004317200277000666,
7,35499,0.004157178103923798,
7,35549,0.004248554818332195,
7,35599,0.0042356993071734905,
7,35649,0.004257710184901953,
7,35699,0.0041636875830590725,
7,35749,0.004158486612141132,
7,35799,0.004106991458684206,
7,35849,0.004114019684493542,
7,35899,0.004088204354047775,
7,35949,0.0040819598361849785,
7,35999,0.004117561969906092,
7,36049,0.004095231182873249,
7,36099,0.004102380946278572,
7,36149,0.00417663436383009,
7,36199,0.004092938266694546,
7,36249,0.004160595592111349,
7,36299,0.004203415475785732,
7,36349,0.004337501246482134,
7,36399,0.004085875116288662,
7,36449,0.004244508221745491,
7,36499,0.0041754827834665775,
7,36549,0.004035535268485546,
7,36599,0.004044773057103157,
7,36623,,0.004007122479379177
8,36649,0.00415173452347517,
8,36699,0.004219964146614075,
8,36749,0.004151163622736931,
8,36799,0.004117615986615419,
8,36849,0.004306173883378506,
8,36899,0.004132929258048534,
8,36949,0.004259978886693716,
8,36999,0.003962015267461538,
8,37049,0.003886131104081869,
8,37099,0.0036730451975017786,
8,37149,0.0036033615469932556,
8,37199,0.003466329537332058,
8,37249,0.0035422425717115402,
8,37299,0.00357426842674613,
8,37349,0.0036156720016151667,
8,37399,0.0035427215043455362,
8,37449,0.003603222779929638,
8,37499,0.003586105303838849,
8,37549,0.003548774402588606,
8,37599,0.003521899227052927,
8,37649,0.003579883836209774,
8,37699,0.0035670653451234102,
8,37749,0.003552444977685809,
8,37799,0.003636262146756053,
8,37849,0.003640694310888648,
8,37899,0.003505914704874158,
8,37949,0.00356019614264369,
8,37999,0.0036782799288630486,
8,38049,0.0036221733316779137,
8,38099,0.003574974136427045,
8,38149,0.0034901525359600782,
8,38199,0.003673456609249115,
8,38249,0.0035889986902475357,
8,38299,0.003562981728464365,
8,38349,0.0035691310185939074,
8,38399,0.0035086739808321,
8,38449,0.0034862023312598467,
8,38499,0.0034740446135401726,
8,38549,0.0032538799569010735,
8,38599,0.0033247629180550575,
8,38649,0.0033505635801702738,
8,38699,0.003286943305283785,
8,38749,0.0032450086437165737,
8,38799,0.003275499679148197,
8,38849,0.003225096967071295,
8,38899,0.0033606288488954306,
8,38949,0.0032803271897137165,
8,38999,0.003327384125441313,
8,39049,0.0034221773967146873,
8,39099,0.0032694372348487377,
8,39149,0.0033156212884932756,
8,39199,0.003271527588367462,
8,39249,0.003302050521597266,
8,39299,0.003383968025445938,
8,39349,0.0033482906874269247,
8,39399,0.0033270069397985935,
8,39449,0.003315761685371399,
8,39499,0.0032799001783132553,
8,39549,0.003300956217572093,
8,39599,0.003247028449550271,
8,39649,0.003295161062851548,
8,39699,0.003386629046872258,
8,39749,0.003267891239374876,
8,39799,0.0033629396930336952,
8,39849,0.0032925824634730816,
8,39899,0.0032812997233122587,
8,39949,0.0031461059115827084,
8,39999,0.0032535530626773834,
8,40049,0.003228262532502413,
8,40099,0.003220706945285201,
8,40149,0.0032790168188512325,
8,40199,0.003212796524167061,
8,40249,0.0033670219127088785,
8,40299,0.0033277450129389763,
8,40349,0.0032588932663202286,
8,40399,0.0032783946953713894,
8,40449,0.0032755157444626093,
8,40499,0.0031534885056316853,
8,40549,0.003236091695725918,
8,40599,0.003268043976277113,
8,40649,0.0035225767642259598,
8,40699,0.003894620109349489,
8,40749,0.004061462357640266,
8,40799,0.0041249473579227924,
8,40849,0.004106713458895683,
8,40899,0.004021449480205774,
8,40949,0.003881550393998623,
8,40999,0.00398617796599865,
8,41049,0.004055531695485115,
8,41099,0.003941772971302271,
8,41149,0.00391721585765481,
8,41199,0.004035603255033493,
8,41201,,0.003831509966403246
9,41249,0.004096511285752058,
9,41299,0.0040117427706718445,
9,41349,0.003969994373619556,
9,41399,0.004117080941796303,
9,41449,0.003912194166332483,
9,41499,0.003896715585142374,
9,41549,0.0038676178082823753,
9,41599,0.003915721084922552,
9,41649,0.004026047885417938,
9,41699,0.0038612126372754574,
9,41749,0.00396924652159214,
9,41799,0.003941630013287067,
9,41849,0.003989252261817455,
9,41899,0.003876376897096634,
9,41949,0.004021684639155865,
9,41999,0.004024791531264782,
9,42049,0.003981326706707478,
9,42099,0.003937124274671078,
9,42149,0.0039993333630263805,
9,42199,0.003990755882114172,
9,42249,0.003960217349231243,
9,42299,0.0038286526687443256,
9,42349,0.0039849672466516495,
9,42399,0.003882994642481208,
9,42449,0.003955756314098835,
9,42499,0.003899127244949341,
9,42549,0.004029064439237118,
9,42599,0.004133633337914944,
9,42649,0.004006934352219105,
9,42699,0.0040159448981285095,
9,42749,0.0039056711830198765,
9,42799,0.004002868197858334,
9,42849,0.004036070313304663,
9,42899,0.00400868384167552,
9,42949,0.003950345329940319,
9,42999,0.003918805625289679,
9,43049,0.003998940344899893,
9,43099,0.004053362645208836,
9,43149,0.004057389684021473,
9,43199,0.003969692625105381,
9,43249,0.004004933405667543,
9,43299,0.003983042668551207,
9,43349,0.004010672681033611,
9,43399,0.003948000725358725,
9,43449,0.004003990441560745,
9,43499,0.0039712474681437016,
9,43549,0.0038581611588597298,
9,43599,0.003957717213779688,
9,43649,0.004027147777378559,
9,43699,0.003800597507506609,
9,43749,0.004030126146972179,
9,43799,0.003946560434997082,
9,43849,0.0040425569750368595,
9,43899,0.004052822478115559,
9,43949,0.0039009752217680216,
9,43999,0.00389527203515172,
9,44049,0.003915981389582157,
9,44099,0.004011283628642559,
9,44149,0.004057875834405422,
9,44199,0.00395392719656229,
9,44249,0.004102348815649748,
9,44299,0.004096405580639839,
9,44349,0.0039864592254161835,
9,44399,0.003960814327001572,
9,44449,0.004103046841919422,
9,44499,0.004093796946108341,
9,44549,0.0040017059072852135,
9,44599,0.004181780852377415,
9,44649,0.0039781322702765465,
9,44699,0.003902327036485076,
9,44749,0.003999158274382353,
9,44799,0.004018755629658699,
9,44849,0.004067907575517893,
9,44899,0.003915741108357906,
9,44949,0.00389597425237298,
9,44999,0.003613126929849386,
9,45049,0.0033937222324311733,
9,45099,0.0034401696175336838,
9,45149,0.003364765550941229,
9,45199,0.0034025716595351696,
9,45249,0.003371040802448988,
9,45299,0.003520214930176735,
9,45349,0.003367330878973007,
9,45399,0.0034056680742651224,
9,45449,0.003478274680674076,
